like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-4.387,2.865,4004.0,1164.0,22.86,-7.44,3.0
-5.94,2.08,3466.0,1157.0,39.1,-8.17,4.0
-6.555,1.376,3472.0,1049.0,36.03,-7.754,0.0
-4.758,2.805,5856.0,1148.0,13.695,-1.455,1.0
-5.11,2.797,3658.0,1310.0,22.8,-1.556,2.0
-4.758,2.838,4844.0,866.5,17.69,-0.9927,3.0
-5.375,2.814,3574.0,719.5,38.34,-9.68,4.0
-5.43,2.137,4504.0,997.0,22.28,-2.068,0.0
-6.04,2.982,4972.0,1002.0,0.706,-7.65,1.0
-5.176,2.256,4644.0,521.5,23.6,-5.785,2.0
-4.9,2.664,4440.0,900.0,31.62,-8.78,3.0
-6.215,1.242,3858.0,1470.0,30.14,-9.14,4.0
-5.453,2.422,3914.0,341.5,30.97,-9.47,0.0
